 
 
 # x          pot          psi       (t =    0.0000000000000000      )
   0.66000  232.66712   84.09393
   0.67000  239.77105   78.23016
   0.68000  246.98181   72.48682
   0.69000  254.29939   66.90212
   0.70000  261.72380   61.50868
   0.71000  269.25504   56.33357
   0.72000  276.89310   51.39849
   0.73000  284.63799   46.71998
   0.74000  292.48970   42.30975
   0.75000  300.44824   38.17502
   0.76000  308.51361   34.31894
   0.77000  316.68580   30.74104
   0.78000  324.96482   27.43764
   0.79000  333.35066   24.40235
   0.80000  341.84334   21.62646
   0.81000  350.44283   19.09943
   0.82000  359.14915   16.80924
   0.83000  367.96230   14.74277
   0.84000  376.88228   12.88618
   0.85000  385.90908   11.22519
   0.86000  395.04270    9.74535
   0.87000  404.28316    8.43227
   0.88000  413.63044    7.27184
   0.89000  423.08454    6.25037
   0.90000  432.64547    5.35472
   0.91000  442.31323    4.57241
   0.92000  452.08781    3.89171
   0.93000  461.96922    3.30163
   0.94000  471.95745    2.79201
   0.95000  482.05252    2.35350
   0.96000  492.25440    1.97754
   0.97000  502.56312    1.65637
   0.98000  512.97866    1.38298
   0.99000  523.50102    1.15109
   1.00000  534.13021    0.95509
 
 
 # x          pot          psi       (t =    8.2682746673122001      )
  -1.00000  534.13021    0.95263
  -0.99000  523.50102    1.14815
  -0.98000  512.97866    1.37948
  -0.97000  502.56312    1.65220
  -0.96000  492.25440    1.97259
  -0.95000  482.05252    2.34764
  -0.94000  471.95745    2.78510
  -0.93000  461.96922    3.29350
  -0.92000  452.08781    3.88217
  -0.91000  442.31323    4.56125
  -0.90000  432.64547    5.34169
  -0.89000  423.08454    6.23522
  -0.88000  413.63044    7.25426
  -0.87000  404.28316    8.41194
  -0.86000  395.04270    9.72189
  -0.85000  385.90908   11.19821
  -0.84000  376.88228   12.85523
  -0.83000  367.96230   14.70737
  -0.82000  359.14915   16.76887
  -0.81000  350.44283   19.05354
  -0.80000  341.84334   21.57442
  -0.79000  333.35066   24.34352
  -0.78000  324.96482   27.37133
  -0.77000  316.68580   30.66652
  -0.76000  308.51361   34.23545
  -0.75000  300.44824   38.08176
  -0.74000  292.48970   42.20589
  -0.73000  284.63799   46.60469
  -0.72000  276.89310   51.27090
  -0.71000  269.25504   56.19282
  -0.70000  261.72380   61.35392
  -0.69000  254.29939   66.73252
  -0.68000  246.98181   72.30158
  -0.67000  239.77105   78.02851
  -0.66000  232.66712   83.87520
  -0.65000  225.67001   89.79802
  -0.64000  218.77973   95.74806
  -0.63000  211.99628  101.67148
  -0.62000  205.31965  107.50997
  -0.61000  198.74985  113.20142
  -0.60000  192.28688  118.68071
  -0.59000  185.93073  123.88063
  -0.58000  179.68140  128.73295
  -0.57000  173.53891  133.16966
  -0.56000  167.50323  137.12419
  -0.55000  161.57439  140.53281
  -0.54000  155.75237  143.33608
  -0.53000  150.03718  145.48017
  -0.52000  144.42881  146.91833
  -0.51000  138.92727  147.61220
  -0.50000  133.53255  147.53297
  -0.49000  128.24466  146.66246
  -0.48000  123.06360  144.99398
  -0.47000  117.98936  142.53297
  -0.46000  113.02195  139.29734
  -0.45000  108.16137  135.31756
  -0.44000  103.40761  130.63642
  -0.43000   98.76068  125.30851
  -0.42000   94.22057  119.39933
  -0.41000   89.78729  112.98413
  -0.40000   85.46083  106.14646
  -0.39000   81.24121   98.97648
  -0.38000   77.12840   91.56902
  -0.37000   73.12243   84.02152
  -0.36000   69.22328   76.43187
  -0.35000   65.43095   68.89620
  -0.34000   61.74545   61.50669
  -0.33000   58.16678   54.34952
  -0.32000   54.69493   47.50295
  -0.31000   51.32991   41.03564
  -0.30000   48.07172   35.00529
  -0.29000   44.92035   29.45760
  -0.28000   41.87581   24.42553
  -0.27000   38.93809   19.92909
  -0.26000   36.10720   15.97540
  -0.25000   33.38314   12.55921
  -0.24000   30.76590    9.66382
  -0.23000   28.25549    7.26222
  -0.22000   25.85190    5.31868
  -0.21000   23.55514    3.79037
  -0.20000   21.36521    2.62934
  -0.19000   19.28210    1.78441
  -0.18000   17.30582    1.20314
  -0.17000   15.43636    0.83372
  -0.16000   13.67373    0.62672
  -0.15000   12.01793    0.53655
  -0.14000   10.46895    0.52279
  -0.13000    9.02680    0.55106
  -0.12000    7.69148    0.59363
  -0.11000    6.46298    0.62970
  -0.10000    5.34130    0.64531
  -0.09000    4.32645    0.63288
  -0.08000    3.41843    0.59055
  -0.07000    2.61724    0.52128
  -0.06000    1.92287    0.43167
  -0.05000    1.33533    0.33083
  -0.04000    0.85461    0.22910
  -0.03000    0.48072    0.13686
  -0.02000    0.21365    0.06346
  -0.01000    0.05341    0.01627
   0.00000    0.00000    0.00000
   0.01000    0.05341    0.01627
   0.02000    0.21365    0.06346
   0.03000    0.48072    0.13686
   0.04000    0.85461    0.22910
   0.05000    1.33533    0.33083
   0.06000    1.92287    0.43167
   0.07000    2.61724    0.52128
   0.08000    3.41843    0.59055
   0.09000    4.32645    0.63288
   0.10000    5.34130    0.64531
   0.11000    6.46298    0.62970
   0.12000    7.69148    0.59363
   0.13000    9.02680    0.55106
   0.14000   10.46895    0.52279
   0.15000   12.01793    0.53655
   0.16000   13.67373    0.62672
   0.17000   15.43636    0.83372
   0.18000   17.30582    1.20314
   0.19000   19.28210    1.78441
   0.20000   21.36521    2.62934
   0.21000   23.55514    3.79037
   0.22000   25.85190    5.31868
   0.23000   28.25549    7.26222
   0.24000   30.76590    9.66382
   0.25000   33.38314   12.55921
   0.26000   36.10720   15.97540
   0.27000   38.93809   19.92909
   0.28000   41.87581   24.42553
   0.29000   44.92035   29.45760
   0.30000   48.07172   35.00529
   0.31000   51.32991   41.03564
   0.32000   54.69493   47.50295
   0.33000   58.16678   54.34952
   0.34000   61.74545   61.50669
   0.35000   65.43095   68.89620
   0.36000   69.22328   76.43187
   0.37000   73.12243   84.02152
   0.38000   77.12840   91.56902
   0.39000   81.24121   98.97648
   0.40000   85.46083  106.14646
   0.41000   89.78729  112.98413
   0.42000   94.22057  119.39933
   0.43000   98.76068  125.30851
   0.44000  103.40761  130.63642
   0.45000  108.16137  135.31756
   0.46000  113.02195  139.29734
   0.47000  117.98936  142.53297
   0.48000  123.06360  144.99398
   0.49000  128.24466  146.66246
   0.50000  133.53255  147.53297
   0.51000  138.92727  147.61220
   0.52000  144.42881  146.91833
   0.53000  150.03718  145.48017
   0.54000  155.75237  143.33608
   0.55000  161.57439  140.53281
   0.56000  167.50323  137.12419
   0.57000  173.53891  133.16966
   0.58000  179.68140  128.73295
   0.59000  185.93073  123.88063
   0.60000  192.28688  118.68071
   0.61000  198.74985  113.20142
